iucn_sid,sciname,old_cat,iucn_rgn,cat_score,cat_current
190355,Ogilbia suarezae,LC,gulf-of-mexico,0,LC
155148,Stygnobrotula latebricola,LC,gulf-of-mexico,0,LC
16431725,Caranx bartholomaei,LC,gulf-of-mexico,0,LC
154807,Caranx crysos,LC,gulf-of-mexico,0,LC
190458,Caranx hippos,LC,gulf-of-mexico,0,LC
16507646,Trachinotus carolinus,LC,gulf-of-mexico,0,LC
190407,Trachinotus falcatus,LC,gulf-of-mexico,0,LC
16502064,Lepophidium pheromystax,LC,gulf-of-mexico,0,LC
190155,Parophidion schmidti,LC,gulf-of-mexico,0,LC
154749,Petrotyx sanguineus,LC,gulf-of-mexico,0,LC
190459,Antennarius multiocellatus,LC,gulf-of-mexico,0,LC
16766235,Symphurus arawak,DD,gulf-of-mexico,NA,DD
16406968,Antennarius pauciradiatus,LC,gulf-of-mexico,0,LC
16406979,Antennarius striatus,LC,gulf-of-mexico,0,LC
190441,Fowlerichthys ocellatus,LC,gulf-of-mexico,0,LC
16467178,Fowlerichthys radiosus,LC,gulf-of-mexico,0,LC
190183,Histrio histrio,LC,gulf-of-mexico,0,LC
16427386,Calamopteryx robinsorum,LC,gulf-of-mexico,0,LC
16467411,Grammonus claudei,LC,gulf-of-mexico,0,LC
190344,Ogilbia cayorum,LC,gulf-of-mexico,0,LC
16501568,Ogilbia sabaji,LC,gulf-of-mexico,0,LC
16506657,Callionymus bairdi,LC,gulf-of-mexico,0,LC
16435778,Diplogrammus pauciradiatus,LC,gulf-of-mexico,0,LC
16506725,Foetorepus agassizii,LC,gulf-of-mexico,0,LC
190066,Foetorepus goodenbeani,LC,gulf-of-mexico,0,LC
155014,Alectis ciliaris,LC,gulf-of-mexico,0,LC
191829,Caranx latus,LC,gulf-of-mexico,0,LC
16431757,Caranx lugubris,LC,gulf-of-mexico,0,LC
16431737,Caranx ruber,LC,gulf-of-mexico,0,LC
16437187,Chloroscombrus chrysurus,LC,gulf-of-mexico,0,LC
190117,Decapterus macarellus,LC,gulf-of-mexico,0,LC
16439848,Decapterus punctatus,LC,gulf-of-mexico,0,LC
190164,Decapterus tabl,LC,gulf-of-mexico,0,LC
16440027,Elagatis bipinnulata,LC,gulf-of-mexico,0,LC
190340,Hemicaranx amblyrhynchus,LC,gulf-of-mexico,0,LC
190452,Naucrates ductor,LC,gulf-of-mexico,0,LC
190388,Selar crumenophthalmus,LC,gulf-of-mexico,0,LC
16506839,Selene brownii,DD,gulf-of-mexico,NA,DD
16506931,Selene setapinnis,LC,gulf-of-mexico,0,LC
16507307,Selene vomer,LC,gulf-of-mexico,0,LC
190139,Seriola fasciata,LC,gulf-of-mexico,0,LC
16507347,Seriola rivoliana,LC,gulf-of-mexico,0,LC
16507442,Seriola zonata,LC,gulf-of-mexico,0,LC
154970,Trachinotus goodei,LC,gulf-of-mexico,0,LC
195098,Trachurus lathami,LC,gulf-of-mexico,0,LC
16507729,Uraspis secunda,LC,gulf-of-mexico,0,LC
16427324,Brotula barbata,LC,gulf-of-mexico,0,LC
16501868,Lepophidium brevibarbe,LC,gulf-of-mexico,0,LC
20675303,Lepophidium crossotum,LC,gulf-of-mexico,0,LC
20675356,Lepophidium entomelan,LC,gulf-of-mexico,0,LC
20675360,Lepophidium gilmorei,DD,gulf-of-mexico,NA,DD
190244,Lepophidium jeannae,LC,gulf-of-mexico,0,LC
20664969,Lepophidium marmoratum,DD,gulf-of-mexico,NA,DD
16502093,Lepophidium profundorum,LC,gulf-of-mexico,0,LC
16503587,Lepophidium staurophor,LC,gulf-of-mexico,0,LC
190307,Neobythites marginatus,LC,gulf-of-mexico,0,LC
16505486,Ophidion antipholus,LC,gulf-of-mexico,0,LC
16505522,Ophidion dromio,LC,gulf-of-mexico,0,LC
190249,Ophidion grayi,LC,gulf-of-mexico,0,LC
16505619,Ophidion holbrookii,LC,gulf-of-mexico,0,LC
16505650,Ophidion josephi,LC,gulf-of-mexico,0,LC
16505842,Ophidion selenops,LC,gulf-of-mexico,0,LC
16505933,Otophidium dormitator,LC,gulf-of-mexico,0,LC
16505959,Otophidium omostigma,LC,gulf-of-mexico,0,LC
185925,Apogon aurolineatus,LC,gulf-of-mexico,0,LC
185923,Apogon binotatus,LC,gulf-of-mexico,0,LC
185926,Apogon lachneri,LC,gulf-of-mexico,0,LC
185937,Apogon maculatus,LC,gulf-of-mexico,0,LC
185934,Apogon phenax,LC,gulf-of-mexico,0,LC
185938,Apogon pillionatus,LC,gulf-of-mexico,0,LC
190973,Apogon planifrons,LC,gulf-of-mexico,0,LC
185931,Apogon pseudomaculatus,LC,gulf-of-mexico,0,LC
185935,Apogon quadrisquamatus,LC,gulf-of-mexico,0,LC
185936,Apogon townsendi,LC,gulf-of-mexico,0,LC
185870,Astrapogon puncticulatus,LC,gulf-of-mexico,0,LC
185869,Astrapogon stellatus,LC,gulf-of-mexico,0,LC
185924,Paroncheilus affinis,LC,gulf-of-mexico,0,LC
185866,Phaeoptyx conklini,LC,gulf-of-mexico,0,LC
185865,Phaeoptyx pigmentaria,LC,gulf-of-mexico,0,LC
190974,Phaeoptyx xenus,LC,gulf-of-mexico,0,LC
185868,Astrapogon alutus,LC,gulf-of-mexico,0,LC
185929,Apogon robinsi,DD,gulf-of-mexico,NA,DD
195881,Tomicodon reitzae,LC,gulf-of-mexico,0,LC
186061,Tomicodon rupestris,LC,gulf-of-mexico,0,LC
186036,Microgobius signatus,DD,gulf-of-mexico,NA,DD
185921,Gramma loreto,LC,gulf-of-mexico,0,LC
185988,Elacatinus evelynae,DD,gulf-of-mexico,NA,DD
186025,Lipogramma anabantoides,DD,gulf-of-mexico,NA,DD
186022,Lipogramma regia,DD,gulf-of-mexico,NA,DD
186026,Lipogramma trilineata,DD,gulf-of-mexico,NA,DD
186053,Ptereleotris helenae,DD,gulf-of-mexico,NA,DD
197060,Mugil rubrioculus,DD,gulf-of-mexico,NA,DD
46104928,Corvula sanctaeluciae,LC,gulf-of-mexico,0,LC
16759139,Hypoplectrus randallorum,LC,gulf-of-mexico,0,LC
195680,Echidna catenata,LC,gulf-of-mexico,0,LC
195691,Enchelycore carychroa,LC,gulf-of-mexico,0,LC
195694,Enchelycore nigricans,LC,gulf-of-mexico,0,LC
195731,Gymnothorax funebris,LC,gulf-of-mexico,0,LC
195738,Gymnothorax hubbsi,LC,gulf-of-mexico,0,LC
195744,Gymnothorax kolpos,LC,gulf-of-mexico,0,LC
190250,Gymnothorax maderensis,DD,gulf-of-mexico,NA,DD
195756,Gymnothorax miliaris,LC,gulf-of-mexico,0,LC
195762,Gymnothorax moringa,LC,gulf-of-mexico,0,LC
190351,Gymnothorax nigromarginatus,LC,gulf-of-mexico,0,LC
190318,Gymnothorax polygonius,DD,gulf-of-mexico,NA,DD
195796,Gymnothorax saxicola,LC,gulf-of-mexico,0,LC
195805,Gymnothorax vicinus,LC,gulf-of-mexico,0,LC
155107,Monopenchelys acuta,DD,gulf-of-mexico,NA,DD
195812,Muraena retifera,LC,gulf-of-mexico,0,LC
195825,Uropterygius macularius,DD,gulf-of-mexico,NA,DD
190071,Channomuraena vittata,DD,gulf-of-mexico,NA,DD
195674,Anarchias similis,LC,gulf-of-mexico,0,LC
16425422,Bothus maculiferus,DD,gulf-of-mexico,NA,DD
190166,Ariosoma anale,LC,gulf-of-mexico,0,LC
190342,Neoconger mucronatus,LC,gulf-of-mexico,0,LC
194968,Ariosoma balearicum,LC,gulf-of-mexico,0,LC
199391,Conger oceanicus,LC,gulf-of-mexico,0,LC
199312,Conger triporiceps,LC,gulf-of-mexico,0,LC
199270,Gnathophis bracheatopos,LC,gulf-of-mexico,0,LC
199078,Heteroconger longissimus,LC,gulf-of-mexico,0,LC
199198,Heteroconger luteolus,LC,gulf-of-mexico,0,LC
199205,Paraconger caudilimbatus,LC,gulf-of-mexico,0,LC
199223,Rhynchoconger flavus,LC,gulf-of-mexico,0,LC
199040,Rhynchoconger gracilior,LC,gulf-of-mexico,0,LC
190400,Uroconger syringinus,LC,gulf-of-mexico,0,LC
155131,Moringua edwardsi,LC,gulf-of-mexico,0,LC
199364,Hoplunnis diomediana,LC,gulf-of-mexico,0,LC
190375,Hoplunnis macrura,LC,gulf-of-mexico,0,LC
190142,Hoplunnis tenuis,LC,gulf-of-mexico,0,LC
190202,Saurenchelys cognita,LC,gulf-of-mexico,0,LC
190426,Polydactylus virginicus,DD,gulf-of-mexico,NA,DD
16404943,Aluterus monoceros,LC,gulf-of-mexico,0,LC
190430,Callechelys bilinearis,DD,gulf-of-mexico,NA,DD
199311,Ahlia egmontis,LC,gulf-of-mexico,0,LC
199221,Aplatophis chauliodus,LC,gulf-of-mexico,0,LC
198996,Aprognathodon platyventris,LC,gulf-of-mexico,0,LC
199287,Apterichtus ansp,DD,gulf-of-mexico,NA,DD
154939,Apterichtus kendalli,LC,gulf-of-mexico,0,LC
199361,Bascanichthys bascanium,LC,gulf-of-mexico,0,LC
199302,Bascanichthys scuticaris,LC,gulf-of-mexico,0,LC
199115,Callechelys guineensis,LC,gulf-of-mexico,0,LC
199390,Callechelys muraena,LC,gulf-of-mexico,0,LC
199347,Caralophia loxochila,LC,gulf-of-mexico,0,LC
199114,Echiophis intertinctus,LC,gulf-of-mexico,0,LC
199272,Echiophis punctifer,LC,gulf-of-mexico,0,LC
199267,Gordiichthys irretitus,LC,gulf-of-mexico,0,LC
199157,Gordiichthys leibyi,DD,gulf-of-mexico,NA,DD
199256,Gordiichthys randalli,DD,gulf-of-mexico,NA,DD
190405,Ichthyapus ophioneus,LC,gulf-of-mexico,0,LC
190392,Letharchus velifer,LC,gulf-of-mexico,0,LC
199029,Myrichthys breviceps,LC,gulf-of-mexico,0,LC
190440,Myrichthys ocellatus,LC,gulf-of-mexico,0,LC
199355,Myrophis platyrhynchus,DD,gulf-of-mexico,NA,DD
199106,Myrophis punctatus,LC,gulf-of-mexico,0,LC
191110,Ophichthus gomesii,LC,gulf-of-mexico,0,LC
190379,Ophichthus hyposagmatus,DD,gulf-of-mexico,NA,DD
155069,Ophichthus melanoporus,LC,gulf-of-mexico,0,LC
190160,Ophichthus ophis,LC,gulf-of-mexico,0,LC
199232,Ophichthus puncticeps,LC,gulf-of-mexico,0,LC
190308,Ophichthus spinicauda,DD,gulf-of-mexico,NA,DD
190220,Pseudomyrophis fugesae,LC,gulf-of-mexico,0,LC
199398,Quassiremus ascensionis,DD,gulf-of-mexico,NA,DD
196690,Cynoscion arenarius,LC,gulf-of-mexico,0,LC
82626288,Etrumeus sadina,LC,gulf-of-mexico,0,LC
190222,Anchoa mitchilli,LC,gulf-of-mexico,0,LC
16777804,Etropus crossotus,LC,gulf-of-mexico,0,LC
16777808,Etropus cyclosquamus,LC,gulf-of-mexico,0,LC
155040,Etropus rimosus,LC,gulf-of-mexico,0,LC
16777813,Gastropsetta frontalis,LC,gulf-of-mexico,0,LC
16778030,Paralichthys oblongus,DD,gulf-of-mexico,NA,DD
16437988,Citharichthys arctifrons,LC,gulf-of-mexico,0,LC
190358,Paralichthys albigutta,LC,gulf-of-mexico,0,LC
16439642,Cyclopsetta fimbriata,LC,gulf-of-mexico,0,LC
16439534,Cyclopsetta chittendeni,LC,gulf-of-mexico,0,LC
190081,Paralichthys squamilentus,LC,gulf-of-mexico,0,LC
15622604,Syacium micrurum,LC,gulf-of-mexico,0,LC
190219,Syacium gunteri,LC,gulf-of-mexico,0,LC
16778128,Syacium papillosum,LC,gulf-of-mexico,0,LC
154631,Citharichthys gymnorhinus,LC,gulf-of-mexico,0,LC
16438701,Citharichthys macrops,LC,gulf-of-mexico,0,LC
198581,Sardinella aurita,LC,gulf-of-mexico,0,LC
16545046,Lopholatilus chamaeleonticeps,EN,gulf-of-mexico,0.6,EN
202632,Paralichthys lethostigma,NT,gulf-of-mexico,0.2,NT
16441738,Opsanus tau,LC,gulf-of-mexico,0,LC
195643,Chilorhinus suensonii,DD,gulf-of-mexico,NA,DD
194967,Chlopsis bicolor,DD,gulf-of-mexico,NA,DD
195645,Chlopsis dentatus,DD,gulf-of-mexico,NA,DD
195651,Kaupichthys hyoproroides,DD,gulf-of-mexico,NA,DD
190473,Kaupichthys nuchalis,LC,gulf-of-mexico,0,LC
199278,Dysomma anguillare,LC,gulf-of-mexico,0,LC
195076,Micropogonias furnieri,LC,gulf-of-mexico,0,LC
190279,Pomatomus saltatrix,LC,gulf-of-mexico,0,LC
198643,Seriola dumerili,NT,gulf-of-mexico,0.2,NT
193736,Balistes capriscus,NT,gulf-of-mexico,0.2,NT
194365,Lutjanus campechanus,VU,gulf-of-mexico,0.4,VU
194409,Anisotremus virginicus,LC,gulf-of-mexico,0,LC
194414,Conodon nobilis,LC,gulf-of-mexico,0,LC
190205,Emmelichthyops atlanticus,LC,gulf-of-mexico,0,LC
190481,Haemulon aurolineatum,LC,gulf-of-mexico,0,LC
194415,Haemulon boschmae,LC,gulf-of-mexico,0,LC
194416,Haemulon carbonarium,LC,gulf-of-mexico,0,LC
194417,Haemulon chrysargyreum,LC,gulf-of-mexico,0,LC
194419,Haemulon macrostomum,LC,gulf-of-mexico,0,LC
194420,Haemulon melanurum,LC,gulf-of-mexico,0,LC
194421,Haemulon parra,LC,gulf-of-mexico,0,LC
155163,Haemulon striatum,LC,gulf-of-mexico,0,LC
16509426,Haemulon vittatum,LC,gulf-of-mexico,0,LC
192937,Orthopristis chrysoptera,LC,gulf-of-mexico,0,LC
192939,Rhonciscus crocro,DD,gulf-of-mexico,NA,DD
190156,Pristipomoides aquilonaris,LC,gulf-of-mexico,0,LC
190372,Pristipomoides macrophthalmus,LC,gulf-of-mexico,0,LC
194408,Anisotremus surinamensis,DD,gulf-of-mexico,NA,DD
190206,Haemulon album,DD,gulf-of-mexico,NA,DD
190295,Haemulon bonariense,LC,gulf-of-mexico,0,LC
194418,Haemulon flavolineatum,LC,gulf-of-mexico,0,LC
190132,Haemulon plumierii,LC,gulf-of-mexico,0,LC
194422,Haemulon sciurus,LC,gulf-of-mexico,0,LC
190309,Etelis oculatus,LC,gulf-of-mexico,0,LC
12416,Lutjanus analis,LC,gulf-of-mexico,0,LC
155152,Lutjanus apodus,LC,gulf-of-mexico,0,LC
190170,Lutjanus buccanella,LC,gulf-of-mexico,0,LC
12417,Lutjanus cyanopterus,DD,gulf-of-mexico,NA,DD
192941,Lutjanus griseus,LC,gulf-of-mexico,0,LC
190221,Lutjanus jocu,LC,gulf-of-mexico,0,LC
190083,Lutjanus mahogoni,LC,gulf-of-mexico,0,LC
194344,Lutjanus synagris,NT,gulf-of-mexico,0.2,NT
194406,Lutjanus vivanus,LC,gulf-of-mexico,0,LC
194341,Ocyurus chrysurus,LC,gulf-of-mexico,0,LC
190138,Rhomboplites aurorubens,VU,gulf-of-mexico,0.4,VU
191192,Menidia colei,VU,gulf-of-mexico,0.4,VU
190274,Trichopsetta ventralis,LC,gulf-of-mexico,0,LC
191207,Brevoortia gunteri,LC,gulf-of-mexico,0,LC
191311,Fundulus grandissimus,VU,gulf-of-mexico,0.4,VU
169374,Fundulus persimilis,EN,gulf-of-mexico,0.6,EN
23148,Xiphias gladius,LC,gulf-of-mexico,0,LC
16545183,Nomeus gronovii,LC,gulf-of-mexico,0,LC
190470,Malacanthus plumieri,LC,gulf-of-mexico,0,LC
196673,Alosa chrysochloris,LC,gulf-of-mexico,0,LC
196674,Neoopisthopterus cubanus,VU,gulf-of-mexico,0.4,VU
185968,Ctenogobius claytonii,VU,gulf-of-mexico,0.4,VU
246014055,Pareques acuminatus,LC,gulf-of-mexico,0,LC
246009782,Menticirrhus littoralis,LC,gulf-of-mexico,0,LC
246011694,Menticirrhus americanus,LC,gulf-of-mexico,0,LC
13145,Menidia conchorum,EN,caribbean,0.6,EN
185866,Phaeoptyx conklini,LC,caribbean,0,LC
185868,Astrapogon alutus,LC,caribbean,0,LC
185876,Acyrtus rubiginosus,LC,caribbean,0,LC
185880,Derilissus kremnobates,DD,caribbean,NA,DD
185881,Derilissus altifrons,LC,caribbean,0,LC
185885,Nes longus,LC,caribbean,0,LC
185887,Ginsburgellus novemlineatus,LC,caribbean,0,LC
185891,Psilotris batrachodes,LC,caribbean,0,LC
185892,Psilotris boehlkei,VU,caribbean,0.4,VU
185894,Psilotris amblyrhynchus,DD,caribbean,NA,DD
185895,Psilotris alepis,LC,caribbean,0,LC
185896,Psilotris kaufmani,LC,caribbean,0,LC
185902,Tigrigobius zebrellus,LC,caribbean,0,LC
185903,Tigrigobius dilepis,LC,caribbean,0,LC
185904,Tigrigobius gemmatus,LC,caribbean,0,LC
185905,Tigrigobius redimiculus,VU,caribbean,0.4,VU
185906,Tigrigobius pallens,LC,caribbean,0,LC
185909,Varicus marilynae,DD,caribbean,NA,DD
185911,Vomerogobius flavus,DD,caribbean,NA,DD
185915,Evermannichthys spongicola,LC,caribbean,0,LC
185917,Evermannichthys convictor,DD,caribbean,NA,DD
185919,Gramma linki,LC,caribbean,0,LC
185920,Gramma melacara,LC,caribbean,0,LC
185921,Gramma loreto,LC,caribbean,0,LC
185923,Apogon binotatus,LC,caribbean,0,LC
185925,Apogon aurolineatus,LC,caribbean,0,LC
185926,Apogon lachneri,LC,caribbean,0,LC
185927,Apogon leptocaulus,LC,caribbean,0,LC
185929,Apogon robinsi,LC,caribbean,0,LC
185930,Apogon gouldi,LC,caribbean,0,LC
185932,Apogon mosavi,LC,caribbean,0,LC
185934,Apogon phenax,LC,caribbean,0,LC
185936,Apogon townsendi,LC,caribbean,0,LC
185937,Apogon maculatus,LC,caribbean,0,LC
185938,Apogon pillionatus,LC,caribbean,0,LC
185939,Arcos nudus,LC,caribbean,0,LC
185941,Barbulifer antennatus,LC,caribbean,0,LC
185945,Bollmannia eigenmanni,LC,caribbean,0,LC
185946,Bollmannia litura,LC,caribbean,0,LC
185947,Bollmannia communis,LC,caribbean,0,LC
185948,Chriolepis benthonis,DD,caribbean,NA,DD
185949,Varicus imswe,DD,caribbean,NA,DD
185952,Coryphopterus thrix,VU,caribbean,0.4,VU
185953,Coryphopterus kuna,DD,caribbean,NA,DD
185954,Coryphopterus eidolon,VU,caribbean,0.4,VU
185955,Coryphopterus tortugae,VU,caribbean,0.4,VU
185956,Coryphopterus venezuelae,VU,caribbean,0.4,VU
185958,Coryphopterus lipernes,VU,caribbean,0.4,VU
185959,Coryphopterus punctipectophorus,LC,caribbean,0,LC
185960,Coryphopterus personatus,VU,caribbean,0.4,VU
185961,Coryphopterus alloides,VU,caribbean,0.4,VU
185965,Ctenogobius saepepallens,LC,caribbean,0,LC
185966,Ctenogobius pseudofasciatus,LC,caribbean,0,LC
185967,Ctenogobius stigmaturus,LC,caribbean,0,LC
185969,Ctenogobius phenacus,LC,caribbean,0,LC
185970,Ctenogobius fasciatus,LC,caribbean,0,LC
185973,Elacatinus lori,LC,caribbean,0,LC
185974,Elacatinus xanthiprora,LC,caribbean,0,LC
185975,Elacatinus horsti,LC,caribbean,0,LC
185976,Elacatinus chancei,LC,caribbean,0,LC
185977,Elacatinus atronasus,EN,caribbean,0.6,EN
185978,Elacatinus genie,LC,caribbean,0,LC
185979,Elacatinus jarocho,EN,caribbean,0.6,EN
185980,Elacatinus prochilos,VU,caribbean,0.4,VU
185981,Tigrigobius multifasciatus,LC,caribbean,0,LC
185982,Tigrigobius macrodon,LC,caribbean,0,LC
185983,Tigrigobius saucrus,LC,caribbean,0,LC
185984,Elacatinus illecebrosus,LC,caribbean,0,LC
185985,Elacatinus louisae,LC,caribbean,0,LC
185986,Elacatinus oceanops,LC,caribbean,0,LC
185987,Elacatinus randalli,LC,caribbean,0,LC
185988,Elacatinus evelynae,LC,caribbean,0,LC
185997,Eugerres plumieri,LC,caribbean,0,LC
186000,Gobiesox lucayanus,LC,caribbean,0,LC
186001,Gobiesox nigripinnis,LC,caribbean,0,LC
186003,Gobiesox punctulatus,LC,caribbean,0,LC
186011,Gobiosoma longipala,LC,caribbean,0,LC
186013,Gobiosoma grosvenori,LC,caribbean,0,LC
186014,Gobiosoma hildebrandi,VU,caribbean,0.4,VU
186015,Gobiosoma spes,LC,caribbean,0,LC
186016,Gobiosoma spilotum,EN,caribbean,0.6,EN
186020,Lipogramma rosea,LC,caribbean,0,LC
186021,Lipogramma klayi,LC,caribbean,0,LC
186022,Lipogramma regia,LC,caribbean,0,LC
186023,Lipogramma flavescens,DD,caribbean,NA,DD
186024,Lipogramma evides,LC,caribbean,0,LC
186025,Lipogramma anabantoides,LC,caribbean,0,LC
186026,Lipogramma trilineata,LC,caribbean,0,LC
186027,Lythrypnus mowbrayi,LC,caribbean,0,LC
186028,Lythrypnus phorellus,LC,caribbean,0,LC
186029,Lythrypnus heterochroma,LC,caribbean,0,LC
186030,Lythrypnus spilus,LC,caribbean,0,LC
186031,Lythrypnus okapia,LC,caribbean,0,LC
186032,Lythrypnus minimus,LC,caribbean,0,LC
186033,Lythrypnus nesiotes,LC,caribbean,0,LC
186034,Lythrypnus elasson,LC,caribbean,0,LC
186035,Microgobius carri,LC,caribbean,0,LC
186036,Microgobius signatus,LC,caribbean,0,LC
186038,Microgobius microlepis,LC,caribbean,0,LC
186041,Oxyurichthys stigmalophius,LC,caribbean,0,LC
186042,Palatogobius paradoxus,LC,caribbean,0,LC
186052,Ptereleotris calliura,LC,caribbean,0,LC
186053,Ptereleotris helenae,LC,caribbean,0,LC
186054,Chriolepis roosevelti,LC,caribbean,0,LC
186057,Tomicodon leurodiscus,LC,caribbean,0,LC
186058,Tomicodon clarkei,DD,caribbean,NA,DD
186059,Tomicodon cryptus,LC,caribbean,0,LC
186060,Tomicodon lavettsmithi,DD,caribbean,NA,DD
186061,Tomicodon rupestris,LC,caribbean,0,LC
186062,Tomicodon fasciatus,LC,caribbean,0,LC
187608,Halichoeres burekae,EN,caribbean,0.6,EN
190096,Rhynchoconger guppyi,LC,caribbean,0,LC
190120,Myrophis anterodorsalis,LC,caribbean,0,LC
190136,Ogcocephalus pantostictus,LC,caribbean,0,LC
190140,Hyperoglyphe bythites,LC,caribbean,0,LC
190202,Saurenchelys cognita,LC,caribbean,0,LC
190268,Catesbya pseudomuraena,DD,caribbean,NA,DD
190308,Ophichthus spinicauda,LC,caribbean,0,LC
190351,Gymnothorax nigromarginatus,LC,caribbean,0,LC
190379,Ophichthus hyposagmatus,LC,caribbean,0,LC
190392,Letharchus velifer,LC,caribbean,0,LC
190436,Prionotus martis,LC,caribbean,0,LC
190456,Ariopsis felis,LC,caribbean,0,LC
190473,Kaupichthys nuchalis,LC,caribbean,0,LC
190958,Gobiosoma robustum,LC,caribbean,0,LC
190963,Lythrypnus crocodilus,LC,caribbean,0,LC
190964,Elacatinus tenox,LC,caribbean,0,LC
190967,Akko dionaea,DD,caribbean,NA,DD
190974,Phaeoptyx xenus,LC,caribbean,0,LC
191208,Brevoortia patronus,LC,caribbean,0,LC
195513,Bathygobius geminatus,DD,caribbean,NA,DD
195661,Pythonichthys sanguineus,LC,caribbean,0,LC
195674,Anarchias similis,LC,caribbean,0,LC
195738,Gymnothorax hubbsi,LC,caribbean,0,LC
195744,Gymnothorax kolpos,LC,caribbean,0,LC
195872,Bathygobius lacertus,LC,caribbean,0,LC
195873,Elacatinus colini,LC,caribbean,0,LC
195874,Elacatinus lobeli,NT,caribbean,0.2,NT
195875,Elacatinus serranilla,LC,caribbean,0,LC
195880,Tomicodon briggsi,LC,caribbean,0,LC
195881,Tomicodon reitzae,LC,caribbean,0,LC
195883,Eucinostomus havana,LC,caribbean,0,LC
196677,Fundulus xenica,LC,caribbean,0,LC
196678,Fundulus jenkinsi,VU,caribbean,0.4,VU
196679,Fundulus pulvereus,LC,caribbean,0,LC
196681,Ogcocephalus declivirostris,LC,caribbean,0,LC
196683,Gunterichthys longipenis,LC,caribbean,0,LC
196689,Microdesmus lanceolatus,LC,caribbean,0,LC
196693,Gymnachirus texae,LC,caribbean,0,LC
196695,Prionotus longispinosus,LC,caribbean,0,LC
196696,Prionotus paralatus,LC,caribbean,0,LC
196819,Cathorops belizensis,DD,caribbean,NA,DD
196820,Cathorops higuchii,LC,caribbean,0,LC
19898,Sanopus reticulatus,EN,caribbean,0.6,EN
198996,Aprognathodon platyventris,LC,caribbean,0,LC
199198,Heteroconger luteolus,LC,caribbean,0,LC
199221,Aplatophis chauliodus,LC,caribbean,0,LC
199232,Ophichthus puncticeps,LC,caribbean,0,LC
199256,Gordiichthys randalli,LC,caribbean,0,LC
199259,Gordiichthys ergodes,DD,caribbean,NA,DD
199267,Gordiichthys irretitus,LC,caribbean,0,LC
199270,Gnathophis bracheatopos,LC,caribbean,0,LC
199302,Bascanichthys scuticaris,LC,caribbean,0,LC
199342,Ophichthus rex,LC,caribbean,0,LC
199361,Bascanichthys bascanium,LC,caribbean,0,LC
199364,Hoplunnis diomediana,LC,caribbean,0,LC
199390,Callechelys muraena,LC,caribbean,0,LC
199855,Halieutichthys intermedius,LC,caribbean,0,LC
908,Alosa alabamae,NT,caribbean,0.2,NT
16427369,Bullisichthys caribbaeus,LC,caribbean,0,LC
16433850,Centropristis ocyurus,LC,caribbean,0,LC
16407017,Choranthias tenuis,LC,caribbean,0,LC
16433946,Centropristis philadelphica,LC,caribbean,0,LC
16432098,Caulolatilus intermedius,LC,caribbean,0,LC
190387,Neobythites gilli,LC,caribbean,0,LC
190428,Opistognathus gilberti,LC,caribbean,0,LC
190253,Opistognathus macrognathus,LC,caribbean,0,LC
190076,Opistognathus signatus,LC,caribbean,0,LC
190251,Hemanthias leptus,LC,caribbean,0,LC
190105,Plectranthias garrupellus,LC,caribbean,0,LC
190173,Hypoplectrus aberrans,LC,caribbean,0,LC
190121,Hypoplectrus chlorurus,LC,caribbean,0,LC
190290,Hypoplectrus gemma,LC,caribbean,0,LC
190339,Serranus subligarius,LC,caribbean,0,LC
16545360,Lonchopisthus micrognathus,LC,caribbean,0,LC
16545326,Lonchopisthus higmani,LC,caribbean,0,LC
16546127,Opistognathus robinsi,LC,caribbean,0,LC
16546072,Opistognathus nothus,LC,caribbean,0,LC
16751128,Hypoplectrus gummigutta,LC,caribbean,0,LC
16759066,Hypoplectrus indigo,LC,caribbean,0,LC
16759093,Hypoplectrus guttavarius,LC,caribbean,0,LC
16759111,Hypoplectrus nigricans,LC,caribbean,0,LC
16759126,Hypoplectrus puella,LC,caribbean,0,LC
16759139,Hypoplectrus randallorum,LC,caribbean,0,LC
16759144,Hypoplectrus unicolor,LC,caribbean,0,LC
16759167,Liopropoma carmabi,LC,caribbean,0,LC
16759176,Liopropoma eukrines,LC,caribbean,0,LC
16759184,Liopropoma mowbrayi,LC,caribbean,0,LC
16759188,Liopropoma rubre,LC,caribbean,0,LC
16759221,Parasphyraenops atrimanus,LC,caribbean,0,LC
16759230,Parasphyraenops incisus,LC,caribbean,0,LC
16759348,Rypticus bornoi,LC,caribbean,0,LC
16759353,Rypticus maculatus,LC,caribbean,0,LC
16759398,Schultzea beta,LC,caribbean,0,LC
16759463,Serraniculus pumilio,LC,caribbean,0,LC
16759509,Serranus annularis,LC,caribbean,0,LC
16759549,Serranus luciopercanus,LC,caribbean,0,LC
16759552,Serranus notospilus,LC,caribbean,0,LC
16759567,Serranus tortugarum,LC,caribbean,0,LC
16759571,Peprilus burti,LC,caribbean,0,LC
16811574,Rypticus carpenteri,LC,caribbean,0,LC
20666401,Anthias woodsi,LC,caribbean,0,LC
20665797,Cerdale floridana,LC,caribbean,0,LC
20665832,Microdesmus carri,LC,caribbean,0,LC
20665873,Microdesmus longipinnis,LC,caribbean,0,LC
190408,Microdesmus luscus,DD,caribbean,NA,DD
10724,Hypoplectrus providencianus,LC,caribbean,0,LC
155021,Coryphopterus hyalinus,VU,caribbean,0.4,VU
155218,Lipogramma robinsi,DD,caribbean,NA,DD
46104003,Derilissus lombardii,DD,caribbean,NA,DD
