REF_AREA,INDICATOR,SERVICE_TYPE,WEALTH_QUINTILE,RESIDENCE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,DATA_SOURCE
BHS,WS_PPL_S-UI,SAN,_T,_T,PCNT,2008,3.586211433891378,WHO/UNICEF Joint Monitoring Programme (2023)
BHS,WS_PPL_S-UI,SAN,_T,_T,PCNT,2009,3.292346768968912,WHO/UNICEF Joint Monitoring Programme (2023)
BHS,WS_PPL_S-UI,SAN,_T,_T,PCNT,2010,2.998482104046559,WHO/UNICEF Joint Monitoring Programme (2023)
BHS,WS_PPL_S-UI,SAN,_T,_T,PCNT,2011,2.70461743912422,WHO/UNICEF Joint Monitoring Programme (2023)
BHS,WS_PPL_S-UI,SAN,_T,_T,PCNT,2012,2.410752774201754,WHO/UNICEF Joint Monitoring Programme (2023)
BHS,WS_PPL_S-UI,SAN,_T,_T,PCNT,2013,2.116888109279401,WHO/UNICEF Joint Monitoring Programme (2023)
BHS,WS_PPL_S-UI,SAN,_T,_T,PCNT,2014,1.823023444356949,WHO/UNICEF Joint Monitoring Programme (2023)
BHS,WS_PPL_S-UI,SAN,_T,_T,PCNT,2015,1.529158779434596,WHO/UNICEF Joint Monitoring Programme (2023)
BHS,WS_PPL_S-UI,SAN,_T,_T,PCNT,2016,1.529158779434596,WHO/UNICEF Joint Monitoring Programme (2023)
BHS,WS_PPL_S-UI,SAN,_T,_T,PCNT,2017,1.529158779434596,WHO/UNICEF Joint Monitoring Programme (2023)
BHS,WS_PPL_S-UI,SAN,_T,_T,PCNT,2018,1.529158779434596,WHO/UNICEF Joint Monitoring Programme (2023)
BHS,WS_PPL_S-UI,SAN,_T,_T,PCNT,2019,1.529158779434596,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2000,3.624339071017318,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2001,3.680872760429434,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2002,3.736445853702853,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2003,3.791154367307643,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2004,3.844889079984435,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2005,3.897817766344428,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2006,3.949878056098677,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2007,4.00095405089017,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2008,4.051161237587329,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2009,4.100500941279859,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2010,4.148965263550797,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2011,4.159992447911719,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2012,4.145082572509253,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2013,4.129682543346973,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2014,4.113666015189665,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2015,4.091018930833528,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2016,4.067552025389858,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2017,4.043203604481704,WHO/UNICEF Joint Monitoring Programme (2023)
BIH,WS_PPL_S-UI,SAN,_T,_T,PCNT,2018,4.018112956250675,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2000,.8570257856156331,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2001,.8570257856156331,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2002,.8570257856156331,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2003,.8570257856156331,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2004,.8570257856156331,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2005,.7922912248058367,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2006,.7275566639960402,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2007,.6628221031862722,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2008,.5980875423764758,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2009,.5333529815667077,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2010,.4686184207569113,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2011,.4038838599471433,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2012,.3391492991373468,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2013,.2744147383275788,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2014,.2096801775177823,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2015,.1449456167080143,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2016,.0802110558982179,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2017,.0154764950884498,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2018,0,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2019,0,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2020,0,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2021,0,WHO/UNICEF Joint Monitoring Programme (2023)
BLM,WS_PPL_S-UI,SAN,_T,_T,PCNT,2022,0,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2000,.7965612306563372,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2001,.7897514430395063,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2002,.7829966454733182,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2003,.7763164140912693,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2004,.7582465492853885,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2005,.7401636961434406,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2006,.7220669174325849,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2007,.703959243286107,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2008,.6858304542839306,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2009,.667720137975806,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2010,.6487388564117111,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2011,.6294298805415224,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2012,.6101386796847805,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2013,.5908521147802475,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2014,.5716047732281595,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2015,.5523538809000428,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2016,.5331361102922187,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2017,.5139430596924086,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2018,.49484854729414,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2019,.4758573240257959,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2020,.4569380817787021,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2021,.4381335607849763,WHO/UNICEF Joint Monitoring Programme (2023)
BLR,WS_PPL_S-UI,SAN,_T,_T,PCNT,2022,.4194231945035796,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2000,4.760768973489266,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2001,4.617890474727078,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2002,4.475096936796769,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2003,4.332391233151951,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2004,4.189764125370802,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2005,4.047228838386628,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2006,3.904775378143947,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2007,3.762408472327218,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2008,3.620126492622685,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2009,3.477934823059167,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2010,3.335819713312289,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2011,3.193472538374529,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2012,3.050749751782584,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2013,2.907498982583341,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2014,2.76362336037683,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2015,2.61896971842324,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2016,2.473386300954175,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2017,2.326788822080734,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2018,2.179039194587526,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2019,2.173878026344943,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2020,2.168100033400648,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2021,2.161708982613834,WHO/UNICEF Joint Monitoring Programme (2023)
BLZ,WS_PPL_S-UI,SAN,_T,_T,PCNT,2022,2.154620876423978,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2000,.0208596000546777,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2001,.0229422555184726,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2002,.0250249109822533,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2003,.0271075664460483,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2004,.0291902219098432,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2005,.0312728773736382,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2006,.0333555328374331,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2007,.035438188301228,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2008,.0375208437650087,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2009,.0396034992288037,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2010,.0416861546925986,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2011,.0437688101563936,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2012,.0458514656201885,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2013,.0479341210839834,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2014,.0500167765477784,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2015,.0520994320115591,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2016,.054182087475354,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2017,.056264742939149,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2018,.0583473984029439,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2019,.0583473984029439,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2020,.0583473984029439,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2021,.0583473984029439,WHO/UNICEF Joint Monitoring Programme (2023)
BMU,WS_PPL_S-UI,SAN,_T,_T,PCNT,2022,.0583473984029439,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2000,15.30669035284225,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2001,14.94333425212423,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2002,14.57673345988902,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2003,14.20545650796658,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2004,13.82893552153216,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2005,13.44737584246038,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2006,13.060573183717,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2007,12.66883067199474,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2008,12.27191300025553,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2009,11.87016939838979,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2010,11.46354602902075,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2011,11.05197911985469,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2012,10.63562685615921,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2013,10.22157308876022,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2014,9.807954669236686,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2015,9.390576785831792,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2016,8.969333044442653,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2017,8.544534059779384,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2018,8.115291618166671,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2019,7.681548160170676,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2020,7.243413626402635,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2021,6.404479661122059,WHO/UNICEF Joint Monitoring Programme (2023)
BOL,WS_PPL_S-UI,SAN,_T,_T,PCNT,2022,5.622334293169057,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2000,16.80881530730016,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2001,16.48361405595227,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2002,16.15878152600824,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2003,15.83013792921375,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2004,15.49793400149085,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2005,15.16226390353717,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2006,14.823053187927,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2007,14.48038543753263,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2008,14.13434436360571,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2009,13.78541026453786,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2010,13.43329274554887,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2011,13.07611817067921,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2012,12.71579770795494,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2013,12.35287643766635,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2014,11.98675671191619,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2015,11.61800472473531,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2016,11.24696550125038,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2017,10.873496438829,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2018,10.49824639052869,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2019,10.04113992505274,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2020,9.520909148893134,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2021,8.997930215080856,WHO/UNICEF Joint Monitoring Programme (2023)
BRA,WS_PPL_S-UI,SAN,_T,_T,PCNT,2022,8.929001761537339,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2000,8.716363398381578,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2001,8.197417986672839,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2002,7.678472574964104,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2003,7.159527163255483,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2004,6.640581751546744,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2005,6.121636339838009,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2006,5.602690928129274,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2007,5.083745516420649,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2008,4.564800104711914,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2009,4.045854693003292,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2010,3.526909281294554,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2011,3.007963869585819,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2012,2.489018457877084,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2013,1.970073046168345,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2014,1.45112763445961,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2015,.9412731318417826,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2016,.4314186292239555,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2017,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2018,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2019,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2020,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2021,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRB,WS_PPL_S-UI,SAN,_T,_T,PCNT,2022,0,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2000,27.2851534225274,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2001,26.06851802123538,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2002,24.85188261994335,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2003,23.63524721865178,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2004,22.41861181735976,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2005,18.08197641606785,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2006,16.86534101477628,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2007,15.64870561348425,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2008,14.43207021219223,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2009,13.21543481090021,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2010,12.25879940960863,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2011,11.30216400831659,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2012,10.34552860702456,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2013,9.388893205732984,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2014,8.432257804440951,WHO/UNICEF Joint Monitoring Programme (2023)
BRN,WS_PPL_S-UI,SAN,_T,_T,PCNT,2015,7.475622403148918,WHO/UNICEF Joint Monitoring Programme (2023)
