comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,year,cat,cat_txt,cat_score,eval_yr,cat_2016_score
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1987,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1987,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1987,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1987,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1987,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1987,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,1988,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,1988,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,1988,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1988,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1988,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1988,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1988,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1988,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1988,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,1989,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,1989,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,1989,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1989,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1989,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1989,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1989,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1989,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1989,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,1990,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,1990,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,1990,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1990,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1990,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1990,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1990,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1990,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1990,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,1991,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,1991,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,1991,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1991,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1991,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1991,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1991,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1991,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1991,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,1992,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,1992,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,1992,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1992,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1992,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1992,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1992,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1992,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1992,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,1993,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,1993,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,1993,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1993,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1993,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1993,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1993,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1993,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1993,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,1994,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,1994,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,1994,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1994,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1994,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1994,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1994,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1994,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1994,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,1995,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,1995,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,1995,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1995,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1995,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1995,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1995,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1995,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1995,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,1996,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,1996,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,1996,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1996,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1996,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1996,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1996,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1996,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1996,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,1997,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,1997,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,1997,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1997,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1997,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1997,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1997,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1997,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1997,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,1998,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,1998,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,1998,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1998,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1998,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1998,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1998,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1998,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1998,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,1999,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,1999,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,1999,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,1999,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,1999,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,1999,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,1999,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,1999,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,1999,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,2000,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,2000,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,2000,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,2000,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,2000,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,2000,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,2000,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,2000,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,2000,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,2001,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,2001,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,2001,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,2001,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,2001,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,2001,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,2001,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,2001,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,2001,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,2002,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,2002,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,2002,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,2002,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,2002,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,2002,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,2002,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,2002,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,2002,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,2003,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,2003,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,2003,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,2003,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,2003,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,2003,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,2003,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,2003,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,2003,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,2004,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,2004,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,2004,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,2004,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,2004,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,2004,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,2004,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,2004,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,2004,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,2005,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,2005,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,2005,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,2005,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,2005,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,2005,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,2005,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,2005,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,2005,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,2006,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,2006,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,2006,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,2006,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,2006,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,2006,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,2006,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,2006,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,2006,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,2007,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,2007,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,2007,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,2007,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,2007,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,2007,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,2007,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,2007,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,2007,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,2008,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,2008,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,2008,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,2008,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,2008,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,2008,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,2008,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,2008,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,2008,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,2009,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,2009,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,2009,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,2009,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,2009,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,2009,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,2009,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,2009,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,2009,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,2010,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,2010,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,2010,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,2010,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,2010,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,2010,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,2010,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,2010,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,73,74491261,Baltic Sea subpopulation,LC,2010,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,222,74491261,Baltic Sea subpopulation,LC,2011,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,174,74491261,Baltic Sea subpopulation,LC,2011,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,175,74491261,Baltic Sea subpopulation,LC,2011,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,176,74491261,Baltic Sea subpopulation,LC,2011,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,70,74491261,Baltic Sea subpopulation,LC,2011,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,178,74491261,Baltic Sea subpopulation,LC,2011,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,69,74491261,Baltic Sea subpopulation,LC,2011,LC,Least Concern,0,NA,0
Grey Seal,Halichoerus grypus,FALSE,189,74491261,Baltic Sea subpopulation,LC,2011,LC,Least Concern,0,NA,0
