iucn_sid,range_km2,sciname,dbf_file
135436488,110500,Eustomias quadrifilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135436509,6445622.750007629,Eustomias schiffi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135436536,17504.5,Eustomias silvescens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135436556,41876131.75,Eustomias trewavasae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135436632,284200,Grammatostomias ovatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135436700,26705.75,Leptostomias analis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135436746,509500,Leptostomias macropogon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135437006,1139129.2499847412,Melanostomias pauciradius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135437053,36935,Photonectes cornutus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135437114,344605.2499885559,Photonectes gracilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135437131,353914.5000038147,Photonectes uncinatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135437170,162504778.49996376,Stomias danae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135437203,94930737.75038409,Stomias gracilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135437754,424546.7500038147,Lophiodes bruchius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135437799,5174340.25,Lophiodes endoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135437833,20705.750003814697,Lophiodes fimbriatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135437860,131660.0000114441,Lophiodes gracilimanus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135437933,1809643.5000066757,Lophiodes insidiator,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135438109,269795.2499961853,Lophiodes iwamotoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135438205,4329085.250025749,Lophiodes lugubris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135438398,193741.2499961853,Lophiodes maculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135438435,2436512.7500038147,Lophiodes miacanthus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135438492,74662574.49996328,Lophiodes mutilus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135438789,16100246.249925852,Lophiodes naresi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135438843,2472874.0000014305,Lophius litulon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135438953,159357.25,Sladenia gardineri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135438973,526326.7500038147,Sladenia remiger,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135439071,180651.5,Sladenia zhui,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135439270,29648.25,Acarobythites larsonae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135439406,14307,Anacanthobythites platycephalus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135439439,17034.250003814697,Anacanthobythites tasmaniensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135439455,62899,Barathronus affinis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135439465,129700,Barathronus bruuni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135439483,424571.2499961853,Barathronus diaphanus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135439487,170500,Barathronus pacificus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135439613,167736.9999809265,Bellottia galatheae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135439661,97723.99998855591,Bidenichthys capensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135439731,147217.0000114441,Bidenichthys consobrinus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135439767,32982.00001525879,Bidenichthys paxtoni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135439808,16744.250003814697,Bidenichthys slartibartfasti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135440284,133679.2500114441,Brosmodorsalis persicinus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135440446,7966226.749947071,Brosmophyciops pautzkei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135440575,377018.4999732971,Brosmophycis marginata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135440669,31149.000007629395,Cataetyx hawaiiensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135440679,7615590.249968767,Cataetyx lepidogenys,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135440698,172500.4999961853,Cataetyx platyrhynchus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135440702,753565.2499923706,Cataetyx rubrirostris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135440706,722004.4999961853,Cataetyx simus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135440784,39867.25,Diplacanthopoma brunneum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135440838,126536.99998855591,Diplacanthopoma japonicum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135440855,196774.0000152588,Diplacanthopoma jordani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135440859,146200,Diplacanthopoma kreffti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135440869,84211.4999923706,Diplacanthopoma nigripinnis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135441087,174547,Diplacanthopoma raniceps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135441092,91886.25,Diplacanthopoma riversandersoni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135441259,3722706.500015259,Cataetyx nielseni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135441349,1254153.4999828339,Lophiodes triradiatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135442422,1388621.5000164509,Ematops randalli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135442447,8423.500007629395,Grammonus nagaredai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135442457,36592.499992370605,Grammonus opisthodon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135442471,2252.5,Grammonus waikiki,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135442491,56800,Hastatobythites arafurensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135442501,2828218.999974251,Hephthocara crassiceps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135442511,80563.2500038147,Lucifuga inopinata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135442550,24128722.000003815,Megacataetyx niki,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135442601,32806,Meteoria pauciradiatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135442607,5848585.500005007,Microbrotula bentleyi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135442614,36881.00001716614,Microbrotula greenfieldi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135442627,1261.25,Microbrotula punicea,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135442660,72147.75000190735,Microbrotula queenslandica,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135442693,5069.25,Microbrotula rubra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135442713,66800,Nybelinella brevidorsalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135442768,35348.25,Parabrotula tanseimaru,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135442774,1240800.499988556,Paraphyonus bolini,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135442826,95400,Paraphyonus brevidorsalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135442862,107000,Paraphyonus merretti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135442899,94384.74999427795,Paraphyonus solomonensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135442924,12696.25,Parasaccogaster normae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135443047,184597.7500076294,Pseudonus acutus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135443066,2889954.9999439716,Pseudonus squamiceps,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135443138,69038.4999923706,Saccogaster brayae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135443161,4976.75,Saccogaster hawaii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135443182,69000,Saccogaster horrida,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135443202,80211.25,Saccogaster maculata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135443218,46100,Saccogaster nikoliviae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135443237,84783717.49993753,Saccogaster tuberculata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135443253,38556.2500038147,Sciadonus longiventralis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135443356,83199,Tuamotuichthys bispinosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135443392,6188.25,Tuamotuichthys marshallensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135443414,61774.2500038147,Tuamotuichthys schwarzhansi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135443456,167500,Thermichthys hollisi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135443535,94300,Timorichthys angustus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135443590,21154262.499947548,Carapus mourlani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135443770,170000.2499923706,Carapus sluiteri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135443929,979196.499994278,Echiodon anchipterus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135444109,76000,Echiodon neotes,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135444113,1582461.25,Echiodon pegasus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135444118,79730.25000572205,Echiodon prionodon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135444165,205238.25000190735,Echiodon pukaki,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135444212,574984.750005722,Echiodon rendahli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135444494,18413151.999968767,Encheliophis boraborensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135444803,104817.5,Encheliophis chardewalli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135444821,21889872.249943733,Encheliophis gracilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135444879,7692015.999943256,Encheliophis homei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135444944,530472.249994278,Encheliophis sagamianus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135444957,9447099.499984026,Encheliophis vermicularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135444969,71919.25001335144,Encheliophis vermiops,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135444993,908286.9999828339,Eurypleuron owasianum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135445065,19336618.750010014,Onuxodon fowleri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135445122,1222692.2500097752,Onuxodon margaritiferae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135445875,6181888.499987841,Onuxodon parvibrachium,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135445918,120611.5,Pyramodon parini,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135445965,25920110.000033617,Pyramodon punctatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135446036,94173372.99998617,Pyramodon ventralis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135446117,115325.25,Tetragondacnus spilotus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135446364,322846.2500078678,Beaglichthys bleekeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135446376,77557.25001335144,Beaglichthys larsonae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135446420,84615.2500038147,Beaglichthys macrophthalmus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135446685,136612.4999923706,Brosmolus longicaudus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135446731,205477.5,Brotulinella taiwanensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135446863,490669.74999427795,Dactylosurculus gomoni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135447285,50296.25001716614,Dermatopsis greenfieldi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135447486,37103.4999961853,Dermatopsis hoesei,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135447515,43191.75001335144,Dermatopsis joergennielseni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135447519,126159.7500076294,Dermatopsis macrodon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135447628,271793.2500114441,Dermatopsis multiradiatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135447951,103666.2499961853,Dipulus caecus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
135447972,347791.9999809265,Dipulus hutchinsi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
135447977,4959.25,Dipulus norfolkanus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
135447989,25362.5,Eusurculus andamanensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
135447993,686891.9999983311,Eusurculus pistillum,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
135447999,143129.49999070168,Eusurculus pristinus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
135458600,77002.99998950958,Pelochelys cantorii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/TURTLES.dbf
137454006,99200,Abyssobrotula hadropercularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
137455428,1025396.4999790192,Alcockia rostrata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
137455517,38805.7500038147,Alionematichthys ceylonensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
137455534,45400.2499961853,Alionematichthys phuketensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
137455590,6336328.49999094,Alionematichthys piger,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
137455635,512626.7499716282,Alionematichthys plicatosurculus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
137455671,6089733.749956608,Alionematichthys riukiuensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
137455698,6399.75,Alionematichthys samoaensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
137455704,6880.750001907349,Alionematichthys shinoharai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
137455708,124780.00001144409,Alionematichthys suluensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
137455719,87146.25000953674,Alionematichthys winterbottomi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
137458129,273400,Apagesoma australe,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
137458789,170880.5000076294,Araiophos gracilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
137461025,135800,Argyripnus boreopacificus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
137461727,117320.25,Argyripnus brocki,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
137462266,155900,Argyripnus electronus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
137463132,1379970.7499923706,Argyripnus ephippiatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
137463722,95620.75,Argyripnus hulleyi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
137464293,4188323.750025034,Argyripnus iridescens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
137466286,13395730.24997902,Argyripnus pharos,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
137468437,46280208.24998665,Argyropelecus lychnus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
137468866,17878421.24991131,Aristostomias scintillans,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
137468928,131654532.74998665,Astronesthes bilobatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
137468988,16629966.499983788,Astronesthes chrysophekadion,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
137469030,127122400.74996376,Astronesthes cyaneus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
137469062,103584.5,Astronesthes dupliglandis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
137469080,15100745.000017166,Astronesthes exsul,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
137469231,12345150.999986649,Astronesthes fedorovi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
137469307,115926.75,Astronesthes formosana,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
137469400,5619052.2499809265,Astronesthes galapagensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
137469425,26361544.250003815,Astronesthes gibbsi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
137469512,15667533.75001359,Astronesthes ijimai,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
137469584,7139950.250001907,Astronesthes lamellosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
137469612,6885205.499992371,Astronesthes lampara,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
137469631,15477114.999994278,Astronesthes lucibucca,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
137469649,35946284.74991727,Astronesthes lucifer,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
137469661,55477255.74997735,Astronesthes luetkeni,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
137469768,21606.25,Astronesthes lupina,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
137469775,22530542.49999547,Astronesthes martensii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
137469788,28162819.99998665,Astronesthes quasiindicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
137469812,20543997.50002861,Astronesthes spatulifer,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
137469824,101384117.99995613,Astronesthes splendidus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART2.dbf
137469850,5245787.75,Astronesthes tatyanae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART3.dbf
137469887,345256.5000076294,Astronesthes tchuvasovi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART4.dbf
137469938,112004539.74995947,Astronesthes trifibulatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART5.dbf
137470743,153183.5000076294,Barathrodemus nasutus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART6.dbf
137471008,93110.25,Bassogigas walkeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2024-1/MARINEFISH_PART1.dbf
