comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,year,assess_year,cat,cat_txt,cat_score,eval_yr,cat_2016_score
Sprat,Sprattus sprattus,FALSE,73,198583,NA,LC,2012,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,222,198583,NA,LC,2013,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,174,198583,NA,LC,2013,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,175,198583,NA,LC,2013,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,176,198583,NA,LC,2013,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,70,198583,NA,LC,2013,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,178,198583,NA,LC,2013,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,69,198583,NA,LC,2013,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,189,198583,NA,LC,2013,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,73,198583,NA,LC,2013,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,222,198583,NA,LC,2014,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,174,198583,NA,LC,2014,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,175,198583,NA,LC,2014,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,176,198583,NA,LC,2014,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,70,198583,NA,LC,2014,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,178,198583,NA,LC,2014,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,69,198583,NA,LC,2014,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,189,198583,NA,LC,2014,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,73,198583,NA,LC,2014,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,222,198583,NA,LC,2015,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,174,198583,NA,LC,2015,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,175,198583,NA,LC,2015,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,176,198583,NA,LC,2015,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,70,198583,NA,LC,2015,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,178,198583,NA,LC,2015,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,69,198583,NA,LC,2015,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,189,198583,NA,LC,2015,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,73,198583,NA,LC,2015,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,222,198583,NA,LC,2016,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,174,198583,NA,LC,2016,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,175,198583,NA,LC,2016,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,176,198583,NA,LC,2016,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,70,198583,NA,LC,2016,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,178,198583,NA,LC,2016,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,69,198583,NA,LC,2016,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,189,198583,NA,LC,2016,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,73,198583,NA,LC,2016,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,222,198583,NA,LC,2017,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,174,198583,NA,LC,2017,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,175,198583,NA,LC,2017,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,176,198583,NA,LC,2017,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,70,198583,NA,LC,2017,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,178,198583,NA,LC,2017,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,69,198583,NA,LC,2017,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,189,198583,NA,LC,2017,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,73,198583,NA,LC,2017,NA,LC,Least Concern,0,NA,0
Sprat,Sprattus sprattus,FALSE,222,198583,NA,LC,2018,2018,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,174,198583,NA,LC,2018,2018,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,175,198583,NA,LC,2018,2018,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,176,198583,NA,LC,2018,2018,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,70,198583,NA,LC,2018,2018,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,178,198583,NA,LC,2018,2018,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,69,198583,NA,LC,2018,2018,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,189,198583,NA,LC,2018,2018,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,73,198583,NA,LC,2018,2018,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,222,198583,NA,LC,2019,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,174,198583,NA,LC,2019,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,175,198583,NA,LC,2019,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,176,198583,NA,LC,2019,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,70,198583,NA,LC,2019,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,178,198583,NA,LC,2019,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,69,198583,NA,LC,2019,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,189,198583,NA,LC,2019,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,73,198583,NA,LC,2019,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,222,198583,NA,LC,2020,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,174,198583,NA,LC,2020,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,175,198583,NA,LC,2020,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,176,198583,NA,LC,2020,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,70,198583,NA,LC,2020,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,178,198583,NA,LC,2020,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,69,198583,NA,LC,2020,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,189,198583,NA,LC,2020,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,73,198583,NA,LC,2020,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,222,198583,NA,LC,2021,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,174,198583,NA,LC,2021,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,175,198583,NA,LC,2021,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,176,198583,NA,LC,2021,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,70,198583,NA,LC,2021,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,178,198583,NA,LC,2021,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,69,198583,NA,LC,2021,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,189,198583,NA,LC,2021,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,73,198583,NA,LC,2021,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,222,198583,NA,LC,2022,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,174,198583,NA,LC,2022,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,175,198583,NA,LC,2022,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,176,198583,NA,LC,2022,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,70,198583,NA,LC,2022,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,178,198583,NA,LC,2022,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,69,198583,NA,LC,2022,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,189,198583,NA,LC,2022,NA,LC,Least Concern,0,2018,0
Sprat,Sprattus sprattus,FALSE,73,198583,NA,LC,2022,NA,LC,Least Concern,0,2018,0
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1965,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1966,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1967,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1968,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1969,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1970,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1971,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1972,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1973,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1974,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1975,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1976,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1977,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1978,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1979,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1980,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1981,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1982,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1983,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1984,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1985,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1986,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1987,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1988,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1989,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1990,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1991,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1992,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1993,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1994,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1995,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1996,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1997,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1998,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,1999,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2000,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2001,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2002,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2003,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2004,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2005,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2006,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2007,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2008,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2009,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2010,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2011,NA,VU,Vulnerable,0.4,NA,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2012,2010,VU,Vulnerable,0.4,2012,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2012,2011,VU,Vulnerable,0.4,2012,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2013,NA,VU,Vulnerable,0.4,2012,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2014,NA,VU,Vulnerable,0.4,2012,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2015,NA,VU,Vulnerable,0.4,2012,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2016,NA,VU,Vulnerable,0.4,2012,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2017,NA,VU,Vulnerable,0.4,2012,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2018,NA,VU,Vulnerable,0.4,2012,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2019,NA,VU,Vulnerable,0.4,2012,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2020,NA,VU,Vulnerable,0.4,2012,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2021,2021,EN,Endangered,0.6,2021,0.6
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,EN,2022,NA,EN,Endangered,0.6,2021,0.6
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1965,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1966,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1967,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1968,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1969,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1970,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1971,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1972,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1973,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1974,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1975,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1976,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1977,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1978,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1979,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1980,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1981,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1982,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1983,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1984,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1985,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1986,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1987,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1988,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1989,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1990,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1991,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1992,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1993,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1994,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1995,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1996,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1997,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1998,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,1999,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2000,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2001,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2002,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2003,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2004,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2005,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2006,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2007,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2008,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2009,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2010,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2011,NA,LC,Least Concern,0,NA,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2012,2011,LC,Least Concern,0,2012,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2013,NA,LC,Least Concern,0,2012,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2014,NA,LC,Least Concern,0,2012,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2015,NA,LC,Least Concern,0,2012,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2016,NA,LC,Least Concern,0,2012,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2017,NA,LC,Least Concern,0,2012,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2018,NA,LC,Least Concern,0,2012,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2019,2018,LC,Least Concern,0,2019,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2020,NA,LC,Least Concern,0,2019,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2021,NA,LC,Least Concern,0,2019,0
Green Turtle,Chelonia mydas,TRUE,NA,16285718,Hawaiian subpopulation,LC,2022,NA,LC,Least Concern,0,2019,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,16369383,Mediterranean subpopulation,LC,1965,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,16369383,Mediterranean subpopulation,LC,1965,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,16369383,Mediterranean subpopulation,LC,1966,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,16369383,Mediterranean subpopulation,LC,1966,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,16369383,Mediterranean subpopulation,LC,1967,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,16369383,Mediterranean subpopulation,LC,1967,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,16369383,Mediterranean subpopulation,LC,1968,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,16369383,Mediterranean subpopulation,LC,1968,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,16369383,Mediterranean subpopulation,LC,1969,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,16369383,Mediterranean subpopulation,LC,1969,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,16369383,Mediterranean subpopulation,LC,1970,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,16369383,Mediterranean subpopulation,LC,1970,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,16369383,Mediterranean subpopulation,LC,1971,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,16369383,Mediterranean subpopulation,LC,1971,NA,VU,Vulnerable,0.4,NA,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,16369383,Mediterranean subpopulation,LC,1972,NA,VU,Vulnerable,0.4,NA,0
